Lable,AccX1,AccY1,AccZ1,GyrX1,GyrY1,GyrZ1,AccX2,AccY2,AccZ2,GyrX2,GyrY2,GyrZ2,AccX3,AccY3,AccZ3,GyrX3,GyrY3,GyrZ3,AccX4,AccY4,AccZ4,GyrX4,GyrY4,GyrZ4,AccX5,AccY5,AccZ5,GyrX5,GyrY5,GyrZ5,AccX6,AccY6,AccZ6,GyrX6,GyrY6,GyrZ6,AccX7,AccY7,AccZ7,GyrX7,GyrY7,GyrZ7,AccX8,AccY8,AccZ8,GyrX8,GyrY8,GyrZ8,AccX9,AccY9,AccZ9,GyrX9,GyrY9,GyrZ9,AccX10,AccY10,AccZ10,GyrX10,GyrY10,GyrZ10,AccX11,AccY11,AccZ11,GyrX11,GyrY11,GyrZ11,AccX12,AccY12,AccZ12,GyrX12,GyrY12,GyrZ12,AccX13,AccY13,AccZ13,GyrX13,GyrY13,GyrZ13,AccX14,AccY14,AccZ14,GyrX14,GyrY14,GyrZ14,AccX15,AccY15,AccZ15,GyrX15,GyrY15,GyrZ15,AccX16,AccY16,AccZ16,GyrX16,GyrY16,GyrZ16,AccX17,AccY17,AccZ17,GyrX17,GyrY17,GyrZ17,AccX18,AccY18,AccZ18,GyrX18,GyrY18,GyrZ18,AccX19,AccY19,AccZ19,GyrX19,GyrY19,GyrZ19,AccX20,AccY20,AccZ20,GyrX20,GyrY20,GyrZ20,AccX21,AccY21,AccZ21,GyrX21,GyrY21,GyrZ21,AccX22,AccY22,AccZ22,GyrX22,GyrY22,GyrZ22,AccX23,AccY23,AccZ23,GyrX23,GyrY23,GyrZ23,AccX24,AccY24,AccZ24,GyrX24,GyrY24,GyrZ24,AccX25,AccY25,AccZ25,GyrX25,GyrY25,GyrZ25,AccX26,AccY26,AccZ26,GyrX26,GyrY26,GyrZ26,AccX27,AccY27,AccZ27,GyrX27,GyrY27,GyrZ27,AccX28,AccY28,AccZ28,GyrX28,GyrY28,GyrZ28,AccX29,AccY29,AccZ29,GyrX29,GyrY29,GyrZ29,AccX30,AccY30,AccZ30,GyrX30,GyrY30,GyrZ30
idle,-24,99,-247,15,16,-14,-23,98,-245,15,23,-17,-22,100,-247,6,15,-11,-23,97,-247,4,15,-14,-20,100,-246,5,10,-9,-22,99,-246,8,9,-14,-23,98,-247,13,13,-17,-21,100,-247,22,12,-19,-22,99,-246,16,9,-13,-23,99,-248,15,13,-14,-22,101,-246,9,14,-14,-20,101,-246,68,2,-1,-22,95,-246,3,14,-14,-24,97,-246,17,2,-15,-22,100,-249,7,6,-8,-23,97,-250,2,19,-15,-22,96,-248,-2,11,-11,-21,99,-248,18,21,-10,-23,96,-248,-12,15,-28,-19,98,-249,3,12,-23,-22,97,-248,23,14,-13,-24,98,-248,11,36,-32,-22,99,-246,24,25,-16,-22,97,-248,4,25,-18,-23,100,-249,10,26,-4,-21,91,-248,-16,32,-11,-21,98,-248,13,31,-11,-21,98,-244,21,38,-19,-22,98,-244,12,23,-24,-19,99,-247,11,13,-23
idle,-20,101,-248,16,16,-11,-20,99,-248,6,21,-10,-22,95,-246,23,18,-11,-17,99,-246,5,9,-12,-21,98,-249,19,4,-3,-21,97,-248,-3,17,-23,-19,99,-246,7,20,-12,-20,97,-247,6,18,-13,-18,99,-245,9,8,-6,-21,98,-247,13,4,-8,-17,95,-247,4,8,-6,-20,96,-248,8,4,-15,-18,98,-248,8,18,-18,-20,96,-247,16,12,-15,-20,97,-248,14,5,-17,-20,99,-247,42,12,-18,-19,99,-247,5,12,-23,-19,99,-248,26,6,-13,-22,98,-248,25,26,-19,-21,97,-247,-14,23,-19,-19,98,-245,21,20,-11,-21,100,-245,8,10,-16,-20,97,-248,7,3,-5,-20,97,-247,7,13,-16,-18,95,-248,7,15,-17,-21,95,-246,32,10,-20,-20,99,-249,29,2,-16,-20,97,-249,15,17,-16,-20,97,-249,6,12,-15,-19,100,-249,15,15,-14
idle,-21,96,-245,-6,23,-18,-20,97,-248,15,16,-10,-19,97,-248,9,20,-10,-19,100,-248,-4,23,-21,-21,96,-246,-6,39,-29,-19,96,-245,33,35,-34,-15,101,-249,22,17,-14,-22,96,-248,4,20,-14,-16,96,-247,23,20,-7,-17,97,-245,11,16,-11,-17,97,-246,19,14,-15,-18,97,-249,27,1,-8,-19,98,-248,26,17,-15,-19,99,-247,9,19,-18,-19,98,-248,3,32,-22,-17,97,-247,-7,18,-21,-16,98,-247,5,19,-9,-16,96,-248,16,22,-9,-16,95,-248,14,30,-9,-19,97,-247,17,24,1,-17,101,-246,6,28,4,-14,99,-246,-17,3,4,-16,92,-250,-8,-4,2,-17,96,-250,9,18,-18,-14,98,-246,20,10,-20,-14,96,-245,19,-5,-27,-16,101,-250,43,-10,-15,-20,101,-248,19,19,-19,-18,99,-248,-1,18,-24,-17,100,-245,4,21,-16
idle,-17,99,-245,-2,16,-26,-16,99,-246,16,4,-20,-19,97,-249,11,16,-20,-16,100,-247,9,12,-11,-17,99,-246,18,8,-9,-18,100,-246,-3,3,-4,-17,98,-250,-6,14,-9,-17,97,-249,8,22,-6,-15,97,-245,-4,16,-16,-18,99,-245,21,12,-19,-17,97,-248,7,-6,-18,-18,100,-249,24,17,-15,-17,99,-247,12,21,-23,-17,99,-246,9,25,-28,-17,97,-246,25,19,-26,-16,98,-246,14,12,-24,-16,100,-250,12,7,-9,-18,99,-248,4,19,-13,-16,99,-247,-2,18,-19,-17,96,-247,-5,16,-17,-15,99,-246,12,11,-10,-17,98,-248,14,3,-12,-17,98,-249,6,13,-24,-16,102,-247,15,20,-19,-18,98,-243,29,7,-11,-16,101,-247,14,-7,-19,-18,98,-248,17,9,-15,-19,98,-247,4,17,-17,-17,100,-247,2,16,-16,-18,97,-247,1,4,-6
idle,-15,99,-247,3,20,-19,-16,100,-245,20,11,-14,-17,98,-247,15,12,-19,-17,100,-248,23,15,-9,-18,98,-247,-10,16,-21,-15,97,-247,1,22,-21,-14,97,-248,13,26,-28,-16,99,-246,18,24,-19,-15,99,-247,10,25,-19,-16,100,-244,44,22,-17,-17,100,-246,0,4,-16,-17,100,-250,8,9,-7,-15,98,-247,10,3,-10,-17,98,-250,-6,22,-19,-15,96,-246,16,36,-26,-16,100,-246,22,6,-6,-16,97,-246,5,9,-16,-16,100,-248,1,5,-11,-16,99,-249,0,13,-13,-16,99,-246,20,19,-12,-17,99,-245,16,20,-14,-17,97,-249,21,18,-19,-18,100,-247,18,17,-24,-15,101,-245,17,10,-15,-17,97,-246,40,15,-18,-14,100,-247,-1,-1,-25,-18,98,-248,25,6,-8,-17,99,-249,6,16,-12,-16,96,-250,-3,23,-16,-15,97,-246,11,12,-12
idle,-15,99,-246,13,16,-19,-17,98,-247,16,15,-20,-16,99,-247,13,20,-25,-19,99,-249,7,9,-10,-15,99,-248,8,3,-16,-15,97,-246,11,13,-16,-18,98,-247,17,23,-16,-16,100,-247,10,15,-19,-15,100,-247,-6,15,-11,-16,97,-246,6,2,-14,-15,101,-246,13,12,-12,-18,97,-249,7,11,-10,-16,98,-249,4,7,-16,-16,98,-246,25,13,-13,-16,97,-247,22,12,-23,-16,101,-247,24,19,-18,-19,100,-246,21,21,-17,-17,101,-246,11,11,-8,-17,100,-248,6,16,-11,-16,96,-247,-7,15,-20,-15,97,-248,10,18,-23,-16,95,-248,18,29,-27,-16,99,-249,15,24,-19,-15,101,-245,26,23,-19,-15,99,-248,-5,12,-17,-15,99,-247,15,16,-17,-17,96,-247,17,12,-12,-15,101,-247,11,11,-4,-17,97,-246,10,10,-13,-14,100,-247,10,13,-15
idle,-17,98,-245,16,13,-16,-15,96,-248,11,6,-12,-16,99,-248,23,21,-14,-15,100,-246,12,15,-11,-16,98,-249,0,13,-16,-15,97,-246,8,21,-12,-16,96,-247,7,23,-25,-16,100,-246,37,18,-10,-15,99,-246,19,1,-16,-16,101,-249,20,7,-7,-17,98,-248,7,17,-17,-14,97,-247,10,10,-10,-18,97,-246,32,5,-2,-15,99,-248,24,11,-15,-17,99,-247,13,13,-13,-14,98,-247,0,7,-11,-15,97,-246,-4,25,-24,-16,97,-247,3,19,-22,-15,100,-250,14,28,-16,-16,100,-247,8,25,-17,-15,98,-246,-2,21,-22,-14,98,-244,4,26,-20,-15,96,-246,14,17,-29,-14,102,-248,32,14,-12,-16,100,-248,13,19,-14,-14,101,-246,-4,9,-13,-17,97,-247,12,18,-8,-14,97,-246,10,13,-15,-15,98,-246,24,8,-18,-17,98,-249,23,7,-11
idle,-14,100,-246,1,1,-21,-17,98,-249,17,13,-16,-16,97,-248,17,19,-21,-14,101,-246,32,16,-9,-15,99,-246,6,20,-14,-14,100,-246,7,18,-15,-13,97,-248,-1,9,-13,-15,93,-248,-4,8,-23,-14,99,-248,28,6,-9,-16,99,-247,15,16,-18,-15,99,-245,8,15,-18,-17,100,-247,33,17,-12,-14,100,-247,-8,8,-14,-15,99,-249,-6,7,-6,-15,99,-247,-6,9,-9,-14,99,-249,9,17,-6,-14,94,-247,-3,26,-24,-16,99,-249,18,36,-28,-14,99,-248,6,22,-22,-16,100,-248,12,20,-18,-15,102,-247,2,13,-17,-14,100,-247,-8,16,-17,-15,95,-246,1,4,-19,-14,100,-248,35,7,-11,-17,98,-248,29,18,-16,-14,100,-246,11,19,-21,-15,98,-246,29,18,-14,-15,102,-247,16,13,-25,-15,101,-247,17,8,-10,-16,100,-247,5,16,-13
idle,-14,100,-248,-1,15,-7,-15,98,-246,10,21,-11,-16,98,-244,22,30,-12,-13,101,-246,27,14,-13,-14,98,-246,5,19,-17,-13,101,-247,0,17,-12,-14,96,-245,25,22,-19,-12,99,-248,5,7,-26,-15,98,-249,11,21,-19,-13,100,-248,17,14,-17,-14,98,-248,0,16,-15,-15,96,-247,-1,19,-14,-14,101,-246,15,25,-28,-13,100,-247,18,9,-17,-14,100,-249,-12,17,-24,-14,100,-250,11,31,-23,-15,99,-246,-10,37,-24,-14,101,-247,-1,19,-16,-14,98,-247,6,19,-16,-14,99,-247,22,14,-14,-14,100,-246,23,15,-13,-14,99,-244,36,3,-11,-11,99,-249,1,0,-17,-13,99,-248,11,18,-8,-12,98,-246,-2,11,-17,-13,98,-250,6,13,-9,-13,99,-248,25,12,-12,-11,99,-246,16,4,-16,-14,99,-248,14,5,-13,-13,98,-249,7,10,-17
idle,-12,99,-249,12,19,-16,-12,97,-248,2,19,-20,-13,98,-248,19,25,-18,-14,101,-246,12,15,-14,-15,99,-247,21,8,-14,-14,99,-250,11,13,-17,-13,100,-246,10,0,-3,-14,96,-247,6,4,-15,-12,98,-248,8,6,-14,-12,97,-249,9,11,-16,-13,98,-247,21,1,-10,-15,100,-247,33,27,-15,-12,101,-245,16,7,-18,-15,99,-249,-6,4,-14,-14,97,-251,7,11,-18,-13,96,-249,4,24,-23,-12,99,-248,11,17,-11,-15,98,-246,17,23,-12,-13,100,-245,14,13,-8,-13,99,-245,1,8,-20,-14,101,-248,-2,-3,-12,-14,99,-248,7,9,-10,-12,97,-248,7,11,-7,-13,96,-248,-2,12,-14,-15,96,-247,31,28,-17,-15,99,-247,38,12,-15,-12,100,-247,8,23,-24,-14,101,-246,5,17,-12,-13,98,-248,6,15,-6,-13,98,-247,17,18,-11
idle,-14,96,-249,6,13,-9,-13,99,-247,19,20,-17,-11,99,-248,11,5,-16,-13,101,-249,11,14,-19,-15,100,-247,17,27,-20,-12,99,-246,13,11,-9,-16,98,-248,26,2,-7,-14,99,-248,21,10,-8,-15,98,-248,21,8,-5,-14,100,-247,15,0,-7,-14,99,-248,18,20,-15,-13,95,-248,-7,6,-23,-13,97,-248,28,9,-17,-14,99,-247,42,10,-18,-15,101,-249,26,9,-16,-15,100,-249,13,27,-19,-14,98,-248,-3,25,-18,-13,94,-248,-1,29,-20,-13,95,-249,6,23,-18,-11,99,-246,13,27,-9,-13,96,-245,15,20,-20,-12,97,-249,17,12,-13,-14,97,-249,22,13,-16,-14,97,-248,19,13,-6,-14,97,-247,19,17,-12,-14,98,-247,8,13,-15,-13,97,-249,4,11,-19,-13,95,-250,24,9,-13,-15,97,-249,15,16,-17,-11,97,-249,22,3,-10
idle,-12,97,-248,6,18,-20,-15,96,-247,14,19,-16,-13,96,-248,15,12,-15,-14,99,-247,15,7,-12,-13,96,-245,19,4,-17,-15,99,-251,67,-3,-17,-14,94,-243,68,21,-31,-10,98,-249,-19,-25,-25,-15,97,-254,10,-11,3,-16,93,-253,1,26,-8,-14,95,-251,-16,43,-18,-14,93,-247,2,48,-27,-13,96,-245,-10,34,-29,-15,97,-250,2,14,-18,-13,97,-250,10,21,-13,-10,98,-249,-8,24,-16,-13,98,-248,19,27,-11,-14,97,-247,15,12,-6,-15,96,-248,33,18,-12,-12,100,-248,8,13,-11,-11,96,-247,3,15,-10,-12,98,-248,25,8,-9,-9,96,-250,13,6,-14,-11,92,-248,6,16,-22,-12,97,-249,19,19,-15,-11,94,-247,19,12,-20,-11,98,-251,10,0,-20,-14,95,-250,10,24,-22,-11,94,-250,8,16,-10,-13,98,-246,7,12,-12
idle,-13,96,-248,10,20,-22,-13,97,-247,26,25,-21,-14,96,-245,45,0,-8,-12,99,-247,2,-8,-18,-14,97,-250,2,5,-5,-13,95,-249,3,6,-12,-12,94,-250,1,29,-20,-14,89,-246,14,15,-23,-11,100,-250,27,7,-9,-11,95,-248,-2,6,-18,-14,94,-250,-1,21,-18,-13,94,-248,12,14,-5,-12,94,-247,-2,3,-8,-16,93,-248,14,30,-28,-13,100,-250,28,-8,-3,-13,95,-249,4,24,-20,-12,95,-248,19,16,-12,-12,94,-247,15,22,-22,-12,98,-245,27,16,-20,-14,96,-247,21,6,-12,-12,98,-249,12,3,-10,-12,96,-250,-5,17,-11,-11,97,-249,-11,25,-20,-10,95,-249,7,22,-8,-13,91,-246,25,22,-10,-12,96,-247,23,8,-16,-12,97,-245,21,13,-21,-11,99,-249,3,0,-14,-12,96,-249,1,9,-10,-12,95,-250,0,17,-22
idle,-12,93,-249,13,13,-18,-12,96,-248,23,6,-7,-13,97,-248,25,10,-7,-11,99,-249,-12,10,-21,-13,95,-248,10,14,-12,-12,96,-249,10,15,-21,-13,95,-250,14,10,-10,-15,93,-247,18,17,-12,-11,99,-249,11,14,-10,-12,99,-250,7,11,-11,-13,93,-249,-12,23,-24,-11,95,-248,14,17,-22,-13,97,-247,24,13,-18,-13,99,-250,21,18,-10,-13,96,-249,4,10,-8,-11,96,-249,-1,14,-17,-11,96,-246,2,10,-16,-14,94,-248,28,13,-13,-12,96,-249,16,-1,-20,-13,99,-250,44,15,-5,-13,97,-247,13,21,-9,-12,96,-247,-13,15,-10,-13,94,-249,9,25,-19,-12,97,-248,1,11,-12,-11,96,-249,15,4,-12,-10,92,-250,6,8,-17,-14,95,-247,33,14,-11,-12,96,-247,16,1,-11,-11,98,-252,0,7,-17,-12,93,-249,14,18,-23
idle,-11,95,-248,5,16,-20,-11,101,-248,28,19,-16,-13,94,-247,27,16,-7,-12,99,-250,-3,7,-20,-11,93,-248,19,15,-10,-14,97,-246,22,12,-17,-13,98,-248,17,20,-11,-13,96,-248,8,12,-7,-10,96,-249,3,11,-12,-9,96,-249,6,8,-13,-14,93,-250,19,14,-13,-12,97,-246,22,19,-17,-13,96,-251,22,17,-12,-12,97,-248,-1,16,-15,-13,95,-249,4,23,-23,-11,97,-246,14,14,-21,-12,96,-248,14,18,-20,-13,95,-249,31,11,-25,-11,98,-249,7,9,-16,-12,95,-248,23,12,-14,-12,94,-251,1,15,-19,-12,98,-248,15,26,-14,-12,92,-249,-2,15,-18,-10,95,-248,11,14,-13,-11,95,-248,12,4,-12,-13,95,-251,6,8,-15,-13,96,-249,17,25,-15,-11,94,-249,4,13,-22,-12,97,-250,16,8,-13,-11,94,-249,6,6,-11
idle,-11,97,-249,11,24,-23,-11,95,-249,19,-4,-14,-12,99,-250,10,4,-7,-14,94,-251,14,25,-20,-12,96,-248,5,23,-18,-11,98,-246,20,18,-7,-13,93,-247,-3,15,-22,-9,97,-248,3,8,-15,-11,94,-251,9,6,-12,-12,95,-250,2,18,-20,-12,95,-247,10,13,-10,-13,97,-248,17,8,-6,-11,96,-248,4,19,-16,-10,96,-249,0,15,-21,-12,97,-250,23,26,-20,-11,91,-246,8,5,-21,-12,101,-249,42,17,-11,-10,99,-248,16,4,-6,-12,97,-249,-15,18,-18,-12,94,-247,33,22,-18,-13,95,-248,27,15,-9,-11,98,-248,36,11,-5,-13,95,-248,2,13,-18,-11,95,-252,-6,22,-14,-12,94,-249,1,24,-16,-11,96,-248,13,20,-18,-11,97,-248,12,19,-19,-11,96,-249,8,12,-13,-10,98,-248,22,17,-6,-13,93,-248,-8,12,-17
idle,-11,97,-249,9,13,-14,-11,95,-248,4,10,-11,-11,95,-248,6,16,-18,-12,93,-248,29,20,-14,-9,97,-246,9,2,-10,-11,97,-248,10,0,-11,-14,96,-248,27,6,-12,-17,98,-245,2,97,-47,-22,103,-243,128,155,-74,-9,113,-244,107,190,18,-11,114,-234,185,214,-46,-1,125,-214,175,135,20,8,119,-232,140,33,210,7,124,-223,212,-81,438,8,100,-245,152,-174,753,21,74,-253,-211,-229,906,19,37,-261,-167,-503,613,-18,25,-254,488,-616,11,-38,38,-278,310,-344,-211,-47,57,-311,872,-146,-510,-25,35,-264,538,160,-23,-45,-7,-306,816,93,-42,-10,43,-258,307,0,-42,-21,13,-260,333,29,18,-10,22,-266,6,82,-25,-19,7,-263,70,48,-49,-9,12,-265,-12,37,-37,-3,33,-259,11,-46,-39,-21,9,-263,62,-41,-72,-17,6,-261,86,-12,-7
idle,-16,13,-263,-41,9,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
